timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], clocks.current.sm [MHz]
2026/06/17 12:55:56.545, 33.93 W, 79, 37 %, 1515 MHz
2026/06/17 12:55:57.560, 33.96 W, 79, 38 %, 1552 MHz
2026/06/17 12:55:58.571, 34.35 W, 79, 38 %, 1552 MHz
2026/06/17 12:55:59.586, 33.56 W, 79, 37 %, 1515 MHz
2026/06/17 12:56:00.598, 33.64 W, 79, 37 %, 1552 MHz
2026/06/17 12:56:01.610, 34.69 W, 79, 40 %, 1560 MHz
2026/06/17 12:56:02.614, 34.93 W, 79, 37 %, 1575 MHz
2026/06/17 12:56:03.631, 34.92 W, 79, 37 %, 1575 MHz
2026/06/17 12:56:04.645, 33.96 W, 79, 37 %, 1500 MHz
2026/06/17 12:56:05.658, 32.02 W, 79, 35 %, 1500 MHz
2026/06/17 12:56:06.674, 32.09 W, 78, 37 %, 1500 MHz
2026/06/17 12:56:07.684, 32.18 W, 79, 37 %, 1500 MHz
2026/06/17 12:56:08.699, 32.74 W, 79, 40 %, 1537 MHz
2026/06/17 12:56:09.716, 33.48 W, 79, 37 %, 1537 MHz
2026/06/17 12:56:10.733, 34.14 W, 79, 40 %, 1522 MHz
2026/06/17 12:56:11.745, 32.71 W, 78, 39 %, 1500 MHz
2026/06/17 12:56:12.755, 33.13 W, 79, 39 %, 1522 MHz
2026/06/17 12:56:13.772, 33.90 W, 79, 38 %, 1545 MHz
2026/06/17 12:56:14.786, 34.11 W, 79, 40 %, 1545 MHz
2026/06/17 12:56:15.800, 33.44 W, 79, 40 %, 1500 MHz
2026/06/17 12:56:16.817, 33.82 W, 79, 39 %, 1537 MHz
2026/06/17 12:56:17.832, 34.14 W, 79, 39 %, 1537 MHz
2026/06/17 12:56:18.837, 34.26 W, 79, 41 %, 1560 MHz
2026/06/17 12:56:19.852, 34.20 W, 79, 40 %, 1560 MHz
2026/06/17 12:56:20.855, 32.37 W, 79, 37 %, 1500 MHz
2026/06/17 12:56:21.869, 32.00 W, 79, 36 %, 1500 MHz
2026/06/17 12:56:22.885, 32.30 W, 79, 38 %, 1500 MHz
2026/06/17 12:56:23.902, 31.37 W, 78, 33 %, 1500 MHz
2026/06/17 12:56:24.919, 33.45 W, 79, 41 %, 1537 MHz
2026/06/17 12:56:25.937, 34.58 W, 79, 40 %, 1552 MHz
2026/06/17 12:56:26.942, 34.35 W, 79, 38 %, 1552 MHz
2026/06/17 12:56:27.954, 33.82 W, 79, 35 %, 1560 MHz
2026/06/17 12:56:28.969, 34.44 W, 79, 40 %, 1560 MHz
2026/06/17 12:56:29.984, 34.50 W, 79, 33 %, 1582 MHz
2026/06/17 12:56:30.988, 34.57 W, 79, 38 %, 1582 MHz
2026/06/17 12:56:31.994, 34.01 W, 79, 38 %, 1537 MHz
2026/06/17 12:56:32.999, 34.56 W, 79, 37 %, 1567 MHz
2026/06/17 12:56:34.015, 35.80 W, 79, 39 %, 1567 MHz
2026/06/17 12:56:35.032, 35.38 W, 79, 40 %, 1582 MHz
2026/06/17 12:56:36.042, 34.77 W, 79, 35 %, 1582 MHz
2026/06/17 12:56:37.062, 32.01 W, 78, 37 %, 1500 MHz
2026/06/17 12:56:38.078, 31.23 W, 78, 35 %, 1500 MHz
2026/06/17 12:56:39.091, 32.30 W, 78, 37 %, 1500 MHz
2026/06/17 12:56:40.101, 31.58 W, 79, 36 %, 1500 MHz
2026/06/17 12:56:41.120, 32.47 W, 79, 40 %, 1515 MHz
2026/06/17 12:56:42.130, 33.35 W, 79, 39 %, 1515 MHz
2026/06/17 12:56:43.143, 33.33 W, 79, 40 %, 1522 MHz
2026/06/17 12:56:44.158, 33.61 W, 79, 39 %, 1522 MHz
2026/06/17 12:56:45.162, 33.42 W, 79, 41 %, 1522 MHz
2026/06/17 12:56:46.178, 33.72 W, 79, 40 %, 1530 MHz
2026/06/17 12:56:47.192, 35.03 W, 79, 37 %, 1530 MHz
2026/06/17 12:56:48.205, 34.33 W, 79, 40 %, 1530 MHz
2026/06/17 12:56:49.221, 34.18 W, 79, 38 %, 1590 MHz
2026/06/17 12:56:50.237, 35.32 W, 79, 39 %, 1590 MHz
2026/06/17 12:56:51.256, 35.10 W, 79, 39 %, 1552 MHz
2026/06/17 12:56:52.274, 30.83 W, 78, 32 %, 1500 MHz
2026/06/17 12:56:53.287, 31.36 W, 78, 36 %, 1500 MHz
2026/06/17 12:56:54.303, 29.66 W, 78, 32 %, 1500 MHz
2026/06/17 12:56:55.316, 31.66 W, 78, 38 %, 1500 MHz
2026/06/17 12:56:56.333, 31.65 W, 78, 36 %, 1500 MHz
2026/06/17 12:56:57.349, 31.16 W, 78, 35 %, 1500 MHz
2026/06/17 12:56:58.361, 31.55 W, 78, 35 %, 1500 MHz
2026/06/17 12:56:59.377, 31.97 W, 78, 36 %, 1500 MHz
2026/06/17 12:57:00.391, 31.85 W, 78, 35 %, 1500 MHz
2026/06/17 12:57:01.406, 32.33 W, 78, 37 %, 1500 MHz
2026/06/17 12:57:02.425, 32.01 W, 78, 38 %, 1500 MHz
2026/06/17 12:57:03.438, 32.17 W, 78, 37 %, 1500 MHz
2026/06/17 12:57:04.454, 31.78 W, 78, 36 %, 1500 MHz
2026/06/17 12:57:05.470, 31.85 W, 78, 35 %, 1500 MHz
2026/06/17 12:57:06.483, 30.48 W, 78, 30 %, 1500 MHz
2026/06/17 12:57:07.497, 29.72 W, 78, 30 %, 1500 MHz
2026/06/17 12:57:08.513, 29.14 W, 78, 31 %, 1500 MHz
2026/06/17 12:57:09.516, 29.89 W, 78, 30 %, 1500 MHz
2026/06/17 12:57:10.530, 29.27 W, 78, 30 %, 1500 MHz
2026/06/17 12:57:11.539, 29.25 W, 78, 30 %, 1500 MHz
2026/06/17 12:57:12.552, 29.00 W, 77, 26 %, 1500 MHz
2026/06/17 12:57:13.557, 31.05 W, 78, 32 %, 1500 MHz
2026/06/17 12:57:14.571, 31.43 W, 78, 30 %, 1500 MHz
2026/06/17 12:57:15.580, 31.02 W, 78, 34 %, 1500 MHz
2026/06/17 12:57:16.590, 31.19 W, 78, 34 %, 1500 MHz
2026/06/17 12:57:17.606, 30.83 W, 78, 32 %, 1500 MHz
2026/06/17 12:57:18.621, 30.05 W, 77, 31 %, 1500 MHz
2026/06/17 12:57:19.633, 30.80 W, 78, 33 %, 1500 MHz
2026/06/17 12:57:20.649, 30.78 W, 78, 33 %, 1500 MHz
2026/06/17 12:57:21.664, 30.40 W, 78, 33 %, 1500 MHz
2026/06/17 12:57:22.679, 31.75 W, 78, 33 %, 1500 MHz
2026/06/17 12:57:23.689, 30.82 W, 78, 33 %, 1500 MHz
2026/06/17 12:57:24.704, 30.64 W, 77, 32 %, 1500 MHz
2026/06/17 12:57:25.716, 30.71 W, 78, 32 %, 1500 MHz
2026/06/17 12:57:26.719, 30.85 W, 78, 32 %, 1500 MHz
2026/06/17 12:57:27.735, 31.53 W, 78, 34 %, 1500 MHz
2026/06/17 12:57:28.753, 31.64 W, 78, 36 %, 1500 MHz
2026/06/17 12:57:29.762, 32.00 W, 78, 36 %, 1500 MHz
2026/06/17 12:57:30.769, 32.24 W, 78, 36 %, 1500 MHz
2026/06/17 12:57:31.779, 32.12 W, 78, 37 %, 1500 MHz
2026/06/17 12:57:32.791, 33.67 W, 78, 38 %, 1500 MHz
2026/06/17 12:57:33.806, 33.73 W, 78, 39 %, 1500 MHz
2026/06/17 12:57:34.818, 30.59 W, 78, 38 %, 1500 MHz
2026/06/17 12:57:35.828, 32.29 W, 78, 36 %, 1500 MHz
2026/06/17 12:57:36.839, 31.73 W, 78, 33 %, 1500 MHz
2026/06/17 12:57:37.847, 32.01 W, 78, 32 %, 1500 MHz
2026/06/17 12:57:38.857, 31.64 W, 78, 36 %, 1500 MHz
2026/06/17 12:57:39.871, 32.13 W, 78, 35 %, 1500 MHz
2026/06/17 12:57:40.875, 30.74 W, 78, 33 %, 1500 MHz
2026/06/17 12:57:41.890, 28.90 W, 78, 32 %, 1500 MHz
2026/06/17 12:57:42.904, 30.27 W, 78, 30 %, 1500 MHz
2026/06/17 12:57:43.920, 30.18 W, 78, 33 %, 1500 MHz
2026/06/17 12:57:44.939, 31.16 W, 78, 36 %, 1500 MHz
2026/06/17 12:57:45.950, 31.18 W, 78, 37 %, 1500 MHz
2026/06/17 12:57:46.968, 31.55 W, 78, 37 %, 1500 MHz
2026/06/17 12:57:47.986, 31.09 W, 78, 34 %, 1500 MHz
2026/06/17 12:57:49.003, 31.49 W, 78, 35 %, 1500 MHz
2026/06/17 12:57:50.018, 32.05 W, 78, 37 %, 1500 MHz
2026/06/17 12:57:51.021, 31.65 W, 78, 37 %, 1500 MHz
2026/06/17 12:57:52.032, 32.14 W, 78, 36 %, 1500 MHz
2026/06/17 12:57:53.048, 31.31 W, 78, 37 %, 1500 MHz
2026/06/17 12:57:54.062, 31.46 W, 78, 36 %, 1500 MHz
2026/06/17 12:57:55.079, 31.61 W, 78, 33 %, 1500 MHz
2026/06/17 12:57:56.090, 31.04 W, 78, 33 %, 1500 MHz
2026/06/17 12:57:57.104, 30.35 W, 78, 31 %, 1500 MHz
2026/06/17 12:57:58.116, 30.49 W, 78, 32 %, 1500 MHz
2026/06/17 12:57:59.120, 30.29 W, 78, 30 %, 1500 MHz
2026/06/17 12:58:00.132, 30.82 W, 78, 32 %, 1500 MHz
2026/06/17 12:58:01.150, 31.04 W, 78, 32 %, 1500 MHz
2026/06/17 12:58:02.169, 32.39 W, 78, 36 %, 1500 MHz
2026/06/17 12:58:03.181, 33.76 W, 78, 39 %, 1500 MHz
2026/06/17 12:58:04.195, 32.91 W, 78, 37 %, 1500 MHz
2026/06/17 12:58:05.209, 33.43 W, 78, 37 %, 1500 MHz
2026/06/17 12:58:06.222, 32.87 W, 78, 37 %, 1500 MHz
2026/06/17 12:58:07.239, 31.67 W, 78, 35 %, 1500 MHz
2026/06/17 12:58:08.249, 31.99 W, 78, 36 %, 1500 MHz
2026/06/17 12:58:09.260, 32.00 W, 78, 36 %, 1500 MHz
2026/06/17 12:58:10.275, 38.99 W, 79, 16 %, 1897 MHz
2026/06/17 12:58:11.289, 40.61 W, 80, 19 %, 1897 MHz
2026/06/17 12:58:12.301, 26.80 W, 78, 22 %, 1500 MHz
2026/06/17 12:58:13.309, 26.64 W, 77, 21 %, 1500 MHz
2026/06/17 12:58:14.314, 19.33 W, 76, 6 %, 1500 MHz
2026/06/17 12:58:15.323, 19.07 W, 76, 5 %, 1500 MHz
2026/06/17 12:58:16.339, 18.96 W, 76, 0 %, 1500 MHz
2026/06/17 12:58:17.353, 18.91 W, 75, 0 %, 1500 MHz
2026/06/17 12:58:18.369, 18.83 W, 75, 0 %, 1500 MHz
2026/06/17 12:58:19.374, 18.81 W, 75, 0 %, 1500 MHz
2026/06/17 12:58:20.387, 18.81 W, 75, 0 %, 1500 MHz
2026/06/17 12:58:21.404, 18.73 W, 74, 0 %, 1500 MHz
2026/06/17 12:58:22.410, 18.69 W, 74, 0 %, 1500 MHz
