timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], clocks.current.sm [MHz]
2026/06/22 14:12:08.819, 32.97 W, 82, 33 %, 1500 MHz
2026/06/22 14:12:09.836, 31.93 W, 82, 34 %, 1500 MHz
2026/06/22 14:12:10.842, 32.23 W, 82, 34 %, 1500 MHz
2026/06/22 14:12:11.854, 30.82 W, 82, 31 %, 1500 MHz
2026/06/22 14:12:12.869, 30.80 W, 81, 31 %, 1500 MHz
2026/06/22 14:12:13.882, 31.76 W, 81, 33 %, 1500 MHz
2026/06/22 14:12:14.889, 31.63 W, 81, 34 %, 1500 MHz
2026/06/22 14:12:15.898, 31.41 W, 81, 31 %, 1500 MHz
2026/06/22 14:12:16.908, 31.77 W, 82, 33 %, 1500 MHz
2026/06/22 14:12:17.915, 31.98 W, 82, 33 %, 1500 MHz
2026/06/22 14:12:18.927, 31.69 W, 81, 34 %, 1500 MHz
2026/06/22 14:12:19.934, 31.90 W, 81, 30 %, 1500 MHz
2026/06/22 14:12:20.948, 32.56 W, 82, 32 %, 1500 MHz
2026/06/22 14:12:21.966, 31.66 W, 81, 32 %, 1500 MHz
2026/06/22 14:12:22.977, 31.18 W, 81, 30 %, 1500 MHz
2026/06/22 14:12:23.984, 30.67 W, 81, 27 %, 1500 MHz
2026/06/22 14:12:25.000, 31.45 W, 81, 31 %, 1500 MHz
2026/06/22 14:12:26.013, 32.74 W, 82, 34 %, 1500 MHz
2026/06/22 14:12:27.024, 33.47 W, 81, 35 %, 1500 MHz
2026/06/22 14:12:28.031, 33.60 W, 81, 35 %, 1500 MHz
2026/06/22 14:12:29.037, 34.15 W, 82, 37 %, 1500 MHz
2026/06/22 14:12:30.051, 33.81 W, 82, 38 %, 1500 MHz
2026/06/22 14:12:31.062, 34.13 W, 82, 38 %, 1500 MHz
2026/06/22 14:12:32.071, 32.63 W, 82, 31 %, 1500 MHz
2026/06/22 14:12:33.089, 31.54 W, 81, 32 %, 1500 MHz
2026/06/22 14:12:34.095, 31.02 W, 81, 31 %, 1500 MHz
2026/06/22 14:12:35.112, 31.83 W, 81, 33 %, 1500 MHz
2026/06/22 14:12:36.132, 32.35 W, 81, 31 %, 1500 MHz
2026/06/22 14:12:37.142, 31.00 W, 82, 27 %, 1500 MHz
2026/06/22 14:12:38.153, 32.86 W, 81, 34 %, 1500 MHz
2026/06/22 14:12:39.161, 34.06 W, 82, 35 %, 1500 MHz
2026/06/22 14:12:40.171, 35.65 W, 82, 38 %, 1515 MHz
2026/06/22 14:12:41.182, 36.14 W, 82, 39 %, 1515 MHz
2026/06/22 14:12:42.192, 36.75 W, 82, 39 %, 1582 MHz
2026/06/22 14:12:43.203, 37.35 W, 82, 36 %, 1582 MHz
2026/06/22 14:12:44.214, 32.18 W, 81, 29 %, 1500 MHz
2026/06/22 14:12:45.224, 30.49 W, 81, 29 %, 1500 MHz
2026/06/22 14:12:46.233, 35.02 W, 82, 35 %, 1500 MHz
2026/06/22 14:12:47.242, 36.05 W, 82, 35 %, 1537 MHz
2026/06/22 14:12:48.253, 43.33 W, 84, 37 %, 1762 MHz
2026/06/22 14:12:49.263, 42.66 W, 83, 28 %, 1762 MHz
2026/06/22 14:12:50.272, 33.95 W, 82, 30 %, 1500 MHz
2026/06/22 14:12:51.283, 33.64 W, 82, 34 %, 1500 MHz
2026/06/22 14:12:52.292, 32.80 W, 82, 33 %, 1500 MHz
2026/06/22 14:12:53.305, 32.10 W, 82, 33 %, 1500 MHz
2026/06/22 14:12:54.317, 32.08 W, 81, 31 %, 1500 MHz
2026/06/22 14:12:55.331, 32.07 W, 81, 33 %, 1500 MHz
2026/06/22 14:12:56.341, 31.75 W, 81, 31 %, 1500 MHz
2026/06/22 14:12:57.350, 31.48 W, 81, 31 %, 1500 MHz
2026/06/22 14:12:58.358, 32.09 W, 81, 31 %, 1500 MHz
2026/06/22 14:12:59.370, 31.78 W, 81, 31 %, 1500 MHz
2026/06/22 14:13:00.385, 31.41 W, 81, 30 %, 1500 MHz
2026/06/22 14:13:01.395, 31.57 W, 81, 31 %, 1500 MHz
2026/06/22 14:13:02.403, 31.65 W, 81, 30 %, 1500 MHz
2026/06/22 14:13:03.411, 31.54 W, 81, 32 %, 1500 MHz
2026/06/22 14:13:04.423, 31.33 W, 81, 31 %, 1500 MHz
2026/06/22 14:13:05.434, 31.82 W, 81, 33 %, 1500 MHz
2026/06/22 14:13:06.445, 31.22 W, 81, 32 %, 1500 MHz
2026/06/22 14:13:07.457, 32.39 W, 81, 35 %, 1500 MHz
2026/06/22 14:13:08.469, 31.09 W, 81, 32 %, 1500 MHz
2026/06/22 14:13:09.477, 33.14 W, 81, 34 %, 1500 MHz
2026/06/22 14:13:10.492, 31.72 W, 81, 31 %, 1500 MHz
2026/06/22 14:13:11.500, 32.06 W, 81, 33 %, 1500 MHz
2026/06/22 14:13:12.514, 32.10 W, 81, 36 %, 1500 MHz
2026/06/22 14:13:13.526, 31.58 W, 81, 33 %, 1500 MHz
2026/06/22 14:13:14.537, 31.49 W, 81, 34 %, 1500 MHz
2026/06/22 14:13:15.549, 31.25 W, 81, 31 %, 1500 MHz
2026/06/22 14:13:16.560, 31.68 W, 81, 32 %, 1500 MHz
2026/06/22 14:13:17.571, 34.10 W, 81, 35 %, 1500 MHz
2026/06/22 14:13:18.586, 33.70 W, 81, 37 %, 1500 MHz
2026/06/22 14:13:19.600, 34.64 W, 82, 41 %, 1560 MHz
2026/06/22 14:13:20.612, 40.69 W, 82, 39 %, 1680 MHz
2026/06/22 14:13:21.629, 44.98 W, 84, 41 %, 1777 MHz
2026/06/22 14:13:22.636, 55.50 W, 85, 40 %, 1852 MHz
2026/06/22 14:13:23.649, 55.67 W, 85, 38 %, 1897 MHz
2026/06/22 14:13:24.664, 54.65 W, 85, 40 %, 1875 MHz
2026/06/22 14:13:25.672, 54.38 W, 85, 37 %, 1875 MHz
2026/06/22 14:13:26.686, 45.88 W, 84, 38 %, 1732 MHz
2026/06/22 14:13:27.696, 45.20 W, 84, 41 %, 1732 MHz
2026/06/22 14:13:28.704, 45.43 W, 84, 39 %, 1732 MHz
2026/06/22 14:13:29.717, 45.36 W, 85, 36 %, 1785 MHz
2026/06/22 14:13:30.733, 37.75 W, 84, 35 %, 1597 MHz
2026/06/22 14:13:31.744, 34.82 W, 83, 36 %, 1500 MHz
2026/06/22 14:13:32.759, 34.32 W, 83, 37 %, 1500 MHz
2026/06/22 14:13:33.776, 35.25 W, 83, 39 %, 1500 MHz
2026/06/22 14:13:34.787, 38.42 W, 83, 29 %, 1620 MHz
2026/06/22 14:13:35.803, 40.85 W, 83, 38 %, 1635 MHz
2026/06/22 14:13:36.815, 41.53 W, 84, 40 %, 1635 MHz
2026/06/22 14:13:37.831, 38.51 W, 83, 37 %, 1635 MHz
2026/06/22 14:13:38.845, 40.65 W, 84, 39 %, 1627 MHz
2026/06/22 14:13:39.859, 40.32 W, 83, 35 %, 1672 MHz
2026/06/22 14:13:40.874, 40.45 W, 83, 35 %, 1545 MHz
2026/06/22 14:13:41.889, 33.59 W, 83, 37 %, 1500 MHz
2026/06/22 14:13:42.901, 34.89 W, 83, 38 %, 1500 MHz
2026/06/22 14:13:43.907, 34.52 W, 82, 37 %, 1500 MHz
2026/06/22 14:13:44.920, 33.04 W, 82, 38 %, 1500 MHz
2026/06/22 14:13:45.930, 34.43 W, 83, 38 %, 1500 MHz
2026/06/22 14:13:46.939, 34.81 W, 82, 39 %, 1500 MHz
2026/06/22 14:13:47.956, 30.67 W, 82, 23 %, 1500 MHz
2026/06/22 14:13:48.967, 34.60 W, 83, 36 %, 1500 MHz
2026/06/22 14:13:49.979, 35.08 W, 82, 38 %, 1500 MHz
2026/06/22 14:13:50.995, 34.97 W, 83, 38 %, 1500 MHz
2026/06/22 14:13:52.003, 33.54 W, 82, 36 %, 1530 MHz
2026/06/22 14:13:53.018, 36.05 W, 83, 41 %, 1567 MHz
2026/06/22 14:13:54.031, 37.64 W, 83, 37 %, 1567 MHz
2026/06/22 14:13:55.047, 35.25 W, 82, 28 %, 1500 MHz
2026/06/22 14:13:56.061, 34.90 W, 82, 38 %, 1500 MHz
2026/06/22 14:13:57.075, 36.05 W, 82, 39 %, 1522 MHz
2026/06/22 14:13:58.086, 36.14 W, 82, 36 %, 1567 MHz
2026/06/22 14:13:59.094, 36.12 W, 83, 37 %, 1567 MHz
2026/06/22 14:14:00.105, 36.41 W, 82, 38 %, 1507 MHz
2026/06/22 14:14:01.123, 35.53 W, 82, 38 %, 1530 MHz
2026/06/22 14:14:02.134, 35.98 W, 83, 38 %, 1530 MHz
2026/06/22 14:14:03.146, 38.27 W, 83, 40 %, 1635 MHz
2026/06/22 14:14:04.158, 39.03 W, 83, 36 %, 1635 MHz
2026/06/22 14:14:05.171, 36.82 W, 83, 24 %, 1515 MHz
2026/06/22 14:14:06.183, 35.07 W, 83, 37 %, 1515 MHz
2026/06/22 14:14:07.198, 35.58 W, 83, 38 %, 1500 MHz
2026/06/22 14:14:08.209, 35.13 W, 82, 39 %, 1500 MHz
2026/06/22 14:14:09.222, 34.70 W, 82, 36 %, 1500 MHz
2026/06/22 14:14:10.236, 35.26 W, 83, 37 %, 1522 MHz
2026/06/22 14:14:11.248, 35.06 W, 82, 37 %, 1522 MHz
2026/06/22 14:14:12.264, 33.85 W, 82, 36 %, 1500 MHz
2026/06/22 14:14:13.276, 35.02 W, 82, 37 %, 1500 MHz
2026/06/22 14:14:14.290, 32.05 W, 82, 33 %, 1500 MHz
2026/06/22 14:14:15.303, 29.76 W, 82, 24 %, 1500 MHz
2026/06/22 14:14:16.312, 30.60 W, 82, 30 %, 1500 MHz
2026/06/22 14:14:17.319, 31.02 W, 82, 30 %, 1500 MHz
2026/06/22 14:14:18.326, 30.26 W, 82, 29 %, 1500 MHz
2026/06/22 14:14:19.336, 31.38 W, 81, 31 %, 1500 MHz
2026/06/22 14:14:20.349, 31.74 W, 81, 33 %, 1500 MHz
2026/06/22 14:14:21.360, 31.75 W, 82, 32 %, 1500 MHz
2026/06/22 14:14:22.372, 31.15 W, 81, 31 %, 1500 MHz
2026/06/22 14:14:23.385, 31.58 W, 81, 33 %, 1500 MHz
2026/06/22 14:14:24.395, 31.77 W, 82, 30 %, 1500 MHz
2026/06/22 14:14:25.410, 32.34 W, 81, 33 %, 1500 MHz
2026/06/22 14:14:26.423, 32.65 W, 82, 36 %, 1500 MHz
2026/06/22 14:14:27.432, 30.93 W, 81, 31 %, 1500 MHz
2026/06/22 14:14:28.445, 30.64 W, 81, 31 %, 1500 MHz
2026/06/22 14:14:29.458, 30.88 W, 81, 32 %, 1500 MHz
2026/06/22 14:14:30.471, 31.77 W, 81, 32 %, 1500 MHz
2026/06/22 14:14:31.480, 31.85 W, 81, 33 %, 1500 MHz
2026/06/22 14:14:32.493, 31.95 W, 81, 31 %, 1500 MHz
2026/06/22 14:14:33.505, 31.47 W, 81, 33 %, 1500 MHz
2026/06/22 14:14:34.521, 32.18 W, 82, 32 %, 1500 MHz
2026/06/22 14:14:35.535, 29.81 W, 81, 27 %, 1500 MHz
2026/06/22 14:14:36.545, 32.02 W, 81, 33 %, 1500 MHz
2026/06/22 14:14:37.558, 32.91 W, 82, 34 %, 1500 MHz
2026/06/22 14:14:38.572, 31.12 W, 81, 26 %, 1500 MHz
2026/06/22 14:14:39.585, 32.21 W, 81, 33 %, 1500 MHz
2026/06/22 14:14:40.597, 33.89 W, 82, 41 %, 1522 MHz
2026/06/22 14:14:41.605, 33.79 W, 81, 29 %, 1522 MHz
2026/06/22 14:14:42.619, 35.37 W, 82, 38 %, 1500 MHz
2026/06/22 14:14:43.628, 35.00 W, 82, 39 %, 1500 MHz
2026/06/22 14:14:44.642, 33.18 W, 81, 31 %, 1507 MHz
2026/06/22 14:14:45.655, 35.09 W, 82, 39 %, 1507 MHz
2026/06/22 14:14:46.670, 34.50 W, 81, 37 %, 1507 MHz
2026/06/22 14:14:47.686, 34.34 W, 81, 31 %, 1507 MHz
2026/06/22 14:14:48.702, 33.66 W, 82, 38 %, 1500 MHz
2026/06/22 14:14:49.714, 33.83 W, 81, 37 %, 1500 MHz
2026/06/22 14:14:50.725, 33.27 W, 82, 32 %, 1500 MHz
2026/06/22 14:14:51.738, 33.78 W, 81, 38 %, 1500 MHz
2026/06/22 14:14:52.752, 34.08 W, 82, 38 %, 1500 MHz
2026/06/22 14:14:53.766, 33.15 W, 82, 30 %, 1500 MHz
2026/06/22 14:14:54.779, 33.90 W, 81, 36 %, 1500 MHz
2026/06/22 14:14:55.791, 34.41 W, 81, 37 %, 1500 MHz
2026/06/22 14:14:56.805, 33.33 W, 82, 38 %, 1500 MHz
2026/06/22 14:14:57.821, 34.94 W, 82, 40 %, 1500 MHz
2026/06/22 14:14:58.834, 33.95 W, 82, 36 %, 1500 MHz
2026/06/22 14:14:59.847, 32.36 W, 81, 35 %, 1500 MHz
2026/06/22 14:15:00.863, 33.29 W, 82, 35 %, 1500 MHz
2026/06/22 14:15:01.879, 33.51 W, 82, 35 %, 1500 MHz
2026/06/22 14:15:02.884, 32.59 W, 81, 34 %, 1500 MHz
2026/06/22 14:15:03.902, 33.09 W, 81, 36 %, 1500 MHz
2026/06/22 14:15:04.917, 32.41 W, 81, 34 %, 1500 MHz
2026/06/22 14:15:05.930, 32.50 W, 81, 34 %, 1500 MHz
2026/06/22 14:15:06.939, 32.47 W, 81, 34 %, 1500 MHz
2026/06/22 14:15:07.953, 32.43 W, 81, 34 %, 1500 MHz
2026/06/22 14:15:08.966, 31.75 W, 81, 34 %, 1500 MHz
2026/06/22 14:15:09.977, 32.70 W, 81, 33 %, 1500 MHz
2026/06/22 14:15:10.987, 32.85 W, 81, 34 %, 1500 MHz
2026/06/22 14:15:11.997, 32.10 W, 81, 33 %, 1500 MHz
2026/06/22 14:15:13.005, 32.30 W, 82, 33 %, 1500 MHz
2026/06/22 14:15:14.020, 33.29 W, 81, 36 %, 1500 MHz
2026/06/22 14:15:15.036, 34.00 W, 81, 35 %, 1500 MHz
2026/06/22 14:15:16.045, 33.46 W, 81, 35 %, 1500 MHz
2026/06/22 14:15:17.059, 34.05 W, 82, 36 %, 1500 MHz
2026/06/22 14:15:18.066, 34.96 W, 81, 37 %, 1500 MHz
2026/06/22 14:15:19.075, 33.29 W, 81, 35 %, 1500 MHz
2026/06/22 14:15:20.087, 32.49 W, 81, 34 %, 1500 MHz
2026/06/22 14:15:21.100, 30.95 W, 81, 31 %, 1500 MHz
2026/06/22 14:15:22.112, 31.50 W, 81, 32 %, 1500 MHz
2026/06/22 14:15:23.125, 32.18 W, 81, 34 %, 1500 MHz
2026/06/22 14:15:24.137, 31.39 W, 81, 32 %, 1500 MHz
2026/06/22 14:15:25.155, 31.44 W, 81, 34 %, 1500 MHz
2026/06/22 14:15:26.170, 29.76 W, 81, 36 %, 1500 MHz
2026/06/22 14:15:27.183, 34.60 W, 81, 38 %, 1500 MHz
2026/06/22 14:15:28.196, 34.60 W, 81, 38 %, 1500 MHz
2026/06/22 14:15:29.212, 34.19 W, 82, 39 %, 1500 MHz
2026/06/22 14:15:30.224, 32.74 W, 81, 28 %, 1500 MHz
2026/06/22 14:15:31.233, 34.33 W, 81, 37 %, 1500 MHz
2026/06/22 14:15:32.247, 33.83 W, 82, 35 %, 1500 MHz
2026/06/22 14:15:33.257, 32.95 W, 82, 32 %, 1500 MHz
2026/06/22 14:15:34.270, 35.24 W, 82, 37 %, 1500 MHz
2026/06/22 14:15:35.286, 34.98 W, 81, 39 %, 1500 MHz
2026/06/22 14:15:36.302, 30.44 W, 81, 39 %, 1500 MHz
2026/06/22 14:15:37.311, 34.77 W, 82, 38 %, 1500 MHz
2026/06/22 14:15:38.323, 34.37 W, 81, 37 %, 1500 MHz
2026/06/22 14:15:39.336, 33.22 W, 81, 32 %, 1500 MHz
2026/06/22 14:15:40.347, 33.32 W, 82, 36 %, 1500 MHz
2026/06/22 14:15:41.361, 32.85 W, 81, 35 %, 1500 MHz
2026/06/22 14:15:42.376, 31.04 W, 81, 31 %, 1500 MHz
2026/06/22 14:15:43.391, 33.08 W, 81, 35 %, 1500 MHz
2026/06/22 14:15:44.406, 32.74 W, 81, 34 %, 1500 MHz
2026/06/22 14:15:45.419, 31.66 W, 81, 34 %, 1500 MHz
2026/06/22 14:15:46.430, 31.67 W, 81, 32 %, 1500 MHz
2026/06/22 14:15:47.444, 32.18 W, 81, 32 %, 1500 MHz
2026/06/22 14:15:48.456, 33.46 W, 81, 35 %, 1500 MHz
2026/06/22 14:15:49.469, 35.52 W, 81, 37 %, 1500 MHz
2026/06/22 14:15:50.483, 34.64 W, 82, 39 %, 1500 MHz
2026/06/22 14:15:51.496, 34.71 W, 81, 37 %, 1500 MHz
2026/06/22 14:15:52.510, 34.08 W, 81, 36 %, 1500 MHz
2026/06/22 14:15:53.526, 34.15 W, 82, 38 %, 1500 MHz
2026/06/22 14:15:54.534, 32.50 W, 81, 34 %, 1500 MHz
2026/06/22 14:15:55.545, 31.25 W, 81, 34 %, 1500 MHz
2026/06/22 14:15:56.560, 32.37 W, 81, 34 %, 1500 MHz
2026/06/22 14:15:57.572, 33.50 W, 81, 36 %, 1500 MHz
2026/06/22 14:15:58.583, 32.98 W, 81, 35 %, 1500 MHz
2026/06/22 14:15:59.597, 33.31 W, 81, 36 %, 1500 MHz
2026/06/22 14:16:00.605, 32.90 W, 81, 34 %, 1500 MHz
2026/06/22 14:16:01.617, 32.54 W, 81, 33 %, 1500 MHz
2026/06/22 14:16:02.632, 36.29 W, 82, 38 %, 1552 MHz
2026/06/22 14:16:03.643, 36.41 W, 82, 37 %, 1552 MHz
2026/06/22 14:16:04.653, 33.83 W, 82, 37 %, 1500 MHz
2026/06/22 14:16:05.664, 33.72 W, 81, 34 %, 1500 MHz
2026/06/22 14:16:06.668, 33.57 W, 81, 36 %, 1500 MHz
2026/06/22 14:16:07.679, 32.98 W, 81, 33 %, 1500 MHz
2026/06/22 14:16:08.690, 32.82 W, 81, 35 %, 1500 MHz
2026/06/22 14:16:09.701, 33.09 W, 81, 35 %, 1500 MHz
2026/06/22 14:16:10.713, 32.71 W, 81, 35 %, 1500 MHz
2026/06/22 14:16:11.724, 33.02 W, 81, 34 %, 1500 MHz
2026/06/22 14:16:12.733, 32.35 W, 81, 29 %, 1500 MHz
2026/06/22 14:16:13.744, 32.25 W, 81, 36 %, 1500 MHz
2026/06/22 14:16:14.756, 34.75 W, 82, 37 %, 1500 MHz
2026/06/22 14:16:15.771, 34.11 W, 82, 36 %, 1500 MHz
2026/06/22 14:16:16.786, 35.23 W, 81, 37 %, 1500 MHz
2026/06/22 14:16:17.799, 33.91 W, 81, 36 %, 1500 MHz
2026/06/22 14:16:18.810, 34.84 W, 81, 37 %, 1500 MHz
2026/06/22 14:16:19.824, 34.02 W, 82, 37 %, 1500 MHz
2026/06/22 14:16:20.835, 35.34 W, 82, 36 %, 1500 MHz
2026/06/22 14:16:21.849, 33.19 W, 81, 35 %, 1500 MHz
2026/06/22 14:16:22.863, 33.49 W, 81, 36 %, 1500 MHz
2026/06/22 14:16:23.873, 33.44 W, 81, 38 %, 1500 MHz
2026/06/22 14:16:24.889, 35.28 W, 81, 40 %, 1522 MHz
2026/06/22 14:16:25.899, 33.46 W, 81, 24 %, 1522 MHz
2026/06/22 14:16:26.912, 33.60 W, 81, 34 %, 1500 MHz
2026/06/22 14:16:27.924, 33.36 W, 81, 36 %, 1500 MHz
2026/06/22 14:16:28.936, 31.64 W, 81, 32 %, 1500 MHz
2026/06/22 14:16:29.954, 33.22 W, 81, 35 %, 1500 MHz
2026/06/22 14:16:30.970, 31.42 W, 81, 36 %, 1500 MHz
2026/06/22 14:16:31.978, 32.61 W, 81, 33 %, 1500 MHz
2026/06/22 14:16:32.990, 33.10 W, 81, 36 %, 1500 MHz
2026/06/22 14:16:33.999, 33.89 W, 81, 36 %, 1500 MHz
2026/06/22 14:16:35.013, 34.24 W, 81, 36 %, 1500 MHz
2026/06/22 14:16:36.026, 34.23 W, 81, 37 %, 1500 MHz
2026/06/22 14:16:37.037, 33.89 W, 81, 38 %, 1500 MHz
2026/06/22 14:16:38.048, 40.31 W, 83, 28 %, 1897 MHz
2026/06/22 14:16:39.061, 60.91 W, 83, 19 %, 1897 MHz
2026/06/22 14:16:40.075, 27.92 W, 81, 22 %, 1500 MHz
2026/06/22 14:16:41.084, 27.65 W, 81, 22 %, 1500 MHz
2026/06/22 14:16:42.094, 28.77 W, 81, 18 %, 1500 MHz
2026/06/22 14:16:43.107, 29.05 W, 81, 25 %, 1500 MHz
2026/06/22 14:16:44.118, 23.93 W, 80, 11 %, 1500 MHz
2026/06/22 14:16:45.127, 41.26 W, 82, 28 %, 1755 MHz
2026/06/22 14:16:46.139, 41.42 W, 82, 32 %, 1755 MHz
2026/06/22 14:16:47.153, 33.88 W, 81, 33 %, 1500 MHz
2026/06/22 14:16:48.163, 29.73 W, 81, 29 %, 1500 MHz
2026/06/22 14:16:49.177, 31.03 W, 81, 33 %, 1500 MHz
2026/06/22 14:16:50.189, 19.74 W, 79, 4 %, 1500 MHz
2026/06/22 14:16:51.199, 19.88 W, 79, 0 %, 1500 MHz
2026/06/22 14:16:52.209, 19.16 W, 78, 0 %, 1500 MHz
2026/06/22 14:16:53.220, 19.47 W, 78, 0 %, 1500 MHz
2026/06/22 14:16:54.229, 19.15 W, 78, 1 %, 1500 MHz
2026/06/22 14:16:55.239, 19.11 W, 77, 4 %, 1500 MHz
2026/06/22 14:16:56.249, 19.24 W, 77, 0 %, 1500 MHz
