timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], clocks.current.sm [MHz]
2026/06/18 15:35:37.994, 42.81 W, 76, 40 %, 1762 MHz
2026/06/18 15:35:39.005, 43.57 W, 76, 36 %, 1785 MHz
2026/06/18 15:35:40.016, 45.01 W, 76, 38 %, 1807 MHz
2026/06/18 15:35:41.027, 47.17 W, 77, 39 %, 1845 MHz
2026/06/18 15:35:42.039, 47.11 W, 77, 38 %, 1845 MHz
2026/06/18 15:35:43.055, 47.04 W, 77, 34 %, 1830 MHz
2026/06/18 15:35:44.074, 46.81 W, 77, 35 %, 1845 MHz
2026/06/18 15:35:45.077, 47.06 W, 76, 38 %, 1777 MHz
2026/06/18 15:35:46.092, 40.97 W, 76, 38 %, 1702 MHz
2026/06/18 15:35:47.098, 41.56 W, 76, 40 %, 1717 MHz
2026/06/18 15:35:48.117, 41.03 W, 76, 38 %, 1725 MHz
2026/06/18 15:35:49.136, 40.87 W, 76, 39 %, 1725 MHz
2026/06/18 15:35:50.148, 36.51 W, 75, 38 %, 1665 MHz
2026/06/18 15:35:51.160, 39.66 W, 75, 38 %, 1710 MHz
2026/06/18 15:35:52.177, 39.92 W, 75, 37 %, 1710 MHz
2026/06/18 15:35:53.193, 41.16 W, 75, 39 %, 1740 MHz
2026/06/18 15:35:54.206, 41.14 W, 75, 37 %, 1740 MHz
2026/06/18 15:35:55.220, 36.89 W, 75, 37 %, 1635 MHz
2026/06/18 15:35:56.235, 37.15 W, 74, 30 %, 1575 MHz
2026/06/18 15:35:57.246, 37.23 W, 75, 38 %, 1657 MHz
2026/06/18 15:35:58.262, 37.05 W, 74, 37 %, 1575 MHz
2026/06/18 15:35:59.265, 33.99 W, 74, 39 %, 1545 MHz
2026/06/18 15:36:00.280, 38.38 W, 75, 41 %, 1680 MHz
2026/06/18 15:36:01.292, 39.17 W, 74, 40 %, 1680 MHz
2026/06/18 15:36:02.308, 38.91 W, 74, 32 %, 1695 MHz
2026/06/18 15:36:03.323, 41.69 W, 75, 39 %, 1747 MHz
2026/06/18 15:36:04.339, 44.31 W, 75, 40 %, 1785 MHz
2026/06/18 15:36:05.354, 48.70 W, 77, 41 %, 1867 MHz
2026/06/18 15:36:06.367, 50.34 W, 77, 39 %, 1897 MHz
2026/06/18 15:36:07.385, 51.89 W, 77, 39 %, 1897 MHz
2026/06/18 15:36:08.399, 50.94 W, 77, 39 %, 1882 MHz
2026/06/18 15:36:09.410, 49.24 W, 77, 38 %, 1882 MHz
2026/06/18 15:36:10.425, 46.53 W, 76, 40 %, 1800 MHz
2026/06/18 15:36:11.444, 45.39 W, 76, 40 %, 1785 MHz
2026/06/18 15:36:12.451, 44.32 W, 76, 40 %, 1770 MHz
2026/06/18 15:36:13.463, 46.05 W, 77, 41 %, 1815 MHz
2026/06/18 15:36:14.480, 45.53 W, 77, 36 %, 1815 MHz
2026/06/18 15:36:15.493, 45.82 W, 77, 39 %, 1785 MHz
2026/06/18 15:36:16.504, 41.71 W, 77, 40 %, 1755 MHz
2026/06/18 15:36:17.517, 42.70 W, 76, 39 %, 1755 MHz
2026/06/18 15:36:18.531, 42.19 W, 76, 38 %, 1747 MHz
2026/06/18 15:36:19.538, 43.83 W, 76, 41 %, 1762 MHz
2026/06/18 15:36:20.552, 43.65 W, 76, 40 %, 1770 MHz
2026/06/18 15:36:21.568, 43.96 W, 77, 41 %, 1777 MHz
2026/06/18 15:36:22.572, 45.19 W, 76, 39 %, 1785 MHz
2026/06/18 15:36:23.588, 45.78 W, 77, 39 %, 1800 MHz
2026/06/18 15:36:24.602, 45.91 W, 77, 39 %, 1815 MHz
2026/06/18 15:36:25.608, 35.98 W, 77, 38 %, 1837 MHz
2026/06/18 15:36:26.629, 50.27 W, 78, 39 %, 1912 MHz
2026/06/18 15:36:27.645, 51.17 W, 78, 39 %, 1912 MHz
2026/06/18 15:36:28.661, 52.69 W, 78, 40 %, 1912 MHz
2026/06/18 15:36:29.672, 47.72 W, 78, 32 %, 1897 MHz
2026/06/18 15:36:30.685, 50.28 W, 78, 37 %, 1890 MHz
2026/06/18 15:36:31.702, 47.58 W, 77, 32 %, 1747 MHz
2026/06/18 15:36:32.718, 42.68 W, 77, 42 %, 1785 MHz
2026/06/18 15:36:33.732, 45.82 W, 77, 41 %, 1845 MHz
2026/06/18 15:36:34.745, 50.57 W, 78, 39 %, 1882 MHz
2026/06/18 15:36:35.758, 49.54 W, 78, 39 %, 1867 MHz
2026/06/18 15:36:36.770, 51.26 W, 79, 41 %, 1912 MHz
2026/06/18 15:36:37.785, 52.60 W, 79, 39 %, 1912 MHz
2026/06/18 15:36:38.801, 52.43 W, 78, 38 %, 1890 MHz
2026/06/18 15:36:39.815, 51.84 W, 78, 40 %, 1882 MHz
2026/06/18 15:36:40.834, 50.60 W, 78, 38 %, 1875 MHz
2026/06/18 15:36:41.847, 51.88 W, 78, 40 %, 1912 MHz
2026/06/18 15:36:42.863, 51.79 W, 79, 41 %, 1912 MHz
2026/06/18 15:36:43.877, 51.68 W, 78, 38 %, 1912 MHz
2026/06/18 15:36:44.883, 52.34 W, 78, 38 %, 1912 MHz
2026/06/18 15:36:45.889, 52.15 W, 78, 38 %, 1867 MHz
2026/06/18 15:36:46.901, 51.97 W, 78, 41 %, 1912 MHz
2026/06/18 15:36:47.914, 51.56 W, 78, 38 %, 1905 MHz
2026/06/18 15:36:48.927, 51.48 W, 78, 38 %, 1905 MHz
2026/06/18 15:36:49.941, 47.43 W, 78, 42 %, 1875 MHz
2026/06/18 15:36:50.959, 49.22 W, 78, 37 %, 1875 MHz
2026/06/18 15:36:51.976, 48.14 W, 77, 38 %, 1792 MHz
2026/06/18 15:36:52.989, 44.81 W, 77, 38 %, 1785 MHz
2026/06/18 15:36:54.005, 44.07 W, 77, 39 %, 1785 MHz
2026/06/18 15:36:55.023, 41.44 W, 76, 40 %, 1702 MHz
2026/06/18 15:36:56.030, 39.58 W, 76, 39 %, 1665 MHz
2026/06/18 15:36:57.042, 37.14 W, 75, 37 %, 1627 MHz
2026/06/18 15:36:58.059, 36.58 W, 75, 40 %, 1605 MHz
2026/06/18 15:36:59.075, 35.85 W, 75, 39 %, 1650 MHz
2026/06/18 15:37:00.090, 35.28 W, 75, 36 %, 1650 MHz
2026/06/18 15:37:01.098, 36.36 W, 75, 37 %, 1560 MHz
2026/06/18 15:37:02.115, 34.52 W, 75, 40 %, 1560 MHz
2026/06/18 15:37:03.119, 36.12 W, 74, 38 %, 1620 MHz
2026/06/18 15:37:04.132, 36.68 W, 74, 39 %, 1590 MHz
2026/06/18 15:37:05.135, 37.11 W, 75, 38 %, 1635 MHz
2026/06/18 15:37:06.146, 40.68 W, 75, 38 %, 1755 MHz
2026/06/18 15:37:07.162, 44.02 W, 76, 40 %, 1770 MHz
2026/06/18 15:37:08.178, 43.55 W, 76, 41 %, 1777 MHz
2026/06/18 15:37:09.192, 46.41 W, 76, 38 %, 1822 MHz
2026/06/18 15:37:10.209, 48.11 W, 76, 38 %, 1860 MHz
2026/06/18 15:37:11.228, 48.36 W, 76, 37 %, 1860 MHz
2026/06/18 15:37:12.242, 48.34 W, 77, 34 %, 1860 MHz
2026/06/18 15:37:13.257, 48.37 W, 77, 41 %, 1837 MHz
2026/06/18 15:37:14.273, 47.73 W, 77, 38 %, 1845 MHz
2026/06/18 15:37:15.286, 48.27 W, 78, 39 %, 1905 MHz
2026/06/18 15:37:16.302, 51.80 W, 78, 39 %, 1897 MHz
2026/06/18 15:37:17.317, 50.81 W, 78, 39 %, 1897 MHz
2026/06/18 15:37:18.328, 45.47 W, 77, 38 %, 1815 MHz
2026/06/18 15:37:19.345, 45.71 W, 77, 39 %, 1815 MHz
2026/06/18 15:37:20.360, 39.38 W, 76, 33 %, 1687 MHz
2026/06/18 15:37:21.370, 35.25 W, 75, 36 %, 1590 MHz
2026/06/18 15:37:22.379, 33.28 W, 75, 39 %, 1515 MHz
2026/06/18 15:37:23.391, 33.17 W, 75, 41 %, 1530 MHz
2026/06/18 15:37:24.405, 34.85 W, 74, 38 %, 1537 MHz
2026/06/18 15:37:25.418, 35.18 W, 75, 41 %, 1590 MHz
2026/06/18 15:37:26.431, 35.64 W, 75, 39 %, 1612 MHz
2026/06/18 15:37:27.448, 35.50 W, 75, 37 %, 1612 MHz
2026/06/18 15:37:28.464, 36.21 W, 75, 39 %, 1612 MHz
2026/06/18 15:37:29.477, 36.76 W, 75, 39 %, 1635 MHz
2026/06/18 15:37:30.486, 37.22 W, 75, 39 %, 1665 MHz
2026/06/18 15:37:31.499, 40.75 W, 76, 39 %, 1725 MHz
2026/06/18 15:37:32.513, 44.12 W, 76, 41 %, 1815 MHz
2026/06/18 15:37:33.527, 47.48 W, 77, 40 %, 1867 MHz
2026/06/18 15:37:34.546, 52.13 W, 77, 38 %, 1912 MHz
2026/06/18 15:37:35.564, 52.25 W, 77, 40 %, 1912 MHz
2026/06/18 15:37:36.570, 51.65 W, 78, 40 %, 1905 MHz
2026/06/18 15:37:37.588, 50.83 W, 78, 38 %, 1905 MHz
2026/06/18 15:37:38.601, 52.22 W, 78, 39 %, 1912 MHz
2026/06/18 15:37:39.615, 51.94 W, 78, 39 %, 1882 MHz
2026/06/18 15:37:40.628, 52.65 W, 78, 41 %, 1897 MHz
2026/06/18 15:37:41.643, 48.27 W, 77, 37 %, 1875 MHz
2026/06/18 15:37:42.652, 47.81 W, 78, 36 %, 1875 MHz
2026/06/18 15:37:43.664, 39.86 W, 76, 37 %, 1710 MHz
2026/06/18 15:37:44.677, 36.12 W, 76, 36 %, 1635 MHz
2026/06/18 15:37:45.692, 35.75 W, 75, 37 %, 1590 MHz
2026/06/18 15:37:46.706, 34.40 W, 75, 40 %, 1560 MHz
2026/06/18 15:37:47.724, 32.30 W, 75, 37 %, 1522 MHz
2026/06/18 15:37:48.744, 32.81 W, 74, 39 %, 1500 MHz
2026/06/18 15:37:49.763, 32.37 W, 74, 40 %, 1500 MHz
2026/06/18 15:37:50.778, 32.38 W, 74, 38 %, 1515 MHz
2026/06/18 15:37:51.788, 31.21 W, 74, 36 %, 1515 MHz
2026/06/18 15:37:52.805, 31.80 W, 74, 40 %, 1567 MHz
2026/06/18 15:37:53.819, 36.15 W, 74, 41 %, 1620 MHz
2026/06/18 15:37:54.825, 38.44 W, 75, 40 %, 1695 MHz
2026/06/18 15:37:55.840, 40.16 W, 75, 41 %, 1717 MHz
2026/06/18 15:37:56.859, 40.94 W, 75, 39 %, 1740 MHz
2026/06/18 15:37:57.870, 41.07 W, 75, 40 %, 1740 MHz
2026/06/18 15:37:58.882, 41.48 W, 75, 40 %, 1740 MHz
2026/06/18 15:37:59.896, 38.02 W, 75, 39 %, 1687 MHz
2026/06/18 15:38:00.908, 38.89 W, 75, 40 %, 1695 MHz
2026/06/18 15:38:01.922, 39.76 W, 75, 40 %, 1777 MHz
2026/06/18 15:38:02.935, 46.89 W, 75, 38 %, 1770 MHz
2026/06/18 15:38:03.948, 43.31 W, 76, 40 %, 1785 MHz
2026/06/18 15:38:04.963, 43.41 W, 76, 38 %, 1785 MHz
2026/06/18 15:38:05.982, 43.79 W, 76, 38 %, 1807 MHz
2026/06/18 15:38:06.993, 44.34 W, 76, 38 %, 1807 MHz
2026/06/18 15:38:08.008, 43.49 W, 76, 39 %, 1777 MHz
2026/06/18 15:38:09.021, 43.85 W, 76, 39 %, 1785 MHz
2026/06/18 15:38:10.040, 43.87 W, 76, 39 %, 1785 MHz
2026/06/18 15:38:11.047, 27.35 W, 76, 39 %, 1762 MHz
2026/06/18 15:38:12.055, 42.25 W, 76, 39 %, 1762 MHz
2026/06/18 15:38:13.070, 40.17 W, 75, 39 %, 1725 MHz
2026/06/18 15:38:14.084, 41.09 W, 76, 40 %, 1755 MHz
2026/06/18 15:38:15.101, 43.20 W, 76, 40 %, 1822 MHz
2026/06/18 15:38:16.116, 45.68 W, 76, 38 %, 1822 MHz
2026/06/18 15:38:17.125, 44.91 W, 77, 39 %, 1822 MHz
2026/06/18 15:38:18.143, 42.78 W, 76, 41 %, 1785 MHz
2026/06/18 15:38:19.161, 43.51 W, 76, 36 %, 1800 MHz
2026/06/18 15:38:20.175, 44.16 W, 76, 39 %, 1800 MHz
2026/06/18 15:38:21.187, 44.42 W, 76, 40 %, 1800 MHz
2026/06/18 15:38:22.199, 40.52 W, 76, 38 %, 1717 MHz
2026/06/18 15:38:23.211, 40.45 W, 76, 41 %, 1740 MHz
2026/06/18 15:38:24.227, 41.36 W, 76, 39 %, 1740 MHz
2026/06/18 15:38:25.238, 46.30 W, 77, 37 %, 1837 MHz
2026/06/18 15:38:26.252, 46.46 W, 77, 38 %, 1837 MHz
2026/06/18 15:38:27.265, 44.95 W, 77, 38 %, 1822 MHz
2026/06/18 15:38:28.280, 45.31 W, 76, 38 %, 1822 MHz
2026/06/18 15:38:29.295, 45.58 W, 77, 39 %, 1815 MHz
2026/06/18 15:38:30.311, 44.07 W, 77, 40 %, 1815 MHz
2026/06/18 15:38:31.327, 45.14 W, 76, 39 %, 1815 MHz
2026/06/18 15:38:32.340, 41.25 W, 76, 40 %, 1755 MHz
2026/06/18 15:38:33.360, 40.76 W, 76, 39 %, 1755 MHz
2026/06/18 15:38:34.376, 41.15 W, 76, 38 %, 1755 MHz
2026/06/18 15:38:35.391, 38.86 W, 76, 39 %, 1695 MHz
2026/06/18 15:38:36.411, 39.02 W, 76, 41 %, 1710 MHz
2026/06/18 15:38:37.423, 39.10 W, 76, 39 %, 1710 MHz
2026/06/18 15:38:38.440, 39.51 W, 76, 39 %, 1657 MHz
2026/06/18 15:38:39.452, 37.37 W, 75, 38 %, 1635 MHz
2026/06/18 15:38:40.470, 36.23 W, 75, 38 %, 1605 MHz
2026/06/18 15:38:41.486, 35.38 W, 75, 39 %, 1590 MHz
2026/06/18 15:38:42.500, 35.95 W, 75, 39 %, 1620 MHz
2026/06/18 15:38:43.516, 33.17 W, 75, 36 %, 1560 MHz
2026/06/18 15:38:44.530, 35.44 W, 74, 40 %, 1560 MHz
2026/06/18 15:38:45.537, 35.60 W, 75, 39 %, 1605 MHz
2026/06/18 15:38:46.548, 35.64 W, 75, 38 %, 1605 MHz
2026/06/18 15:38:47.559, 35.42 W, 74, 39 %, 1567 MHz
2026/06/18 15:38:48.580, 35.26 W, 74, 39 %, 1590 MHz
2026/06/18 15:38:49.594, 35.60 W, 74, 38 %, 1597 MHz
2026/06/18 15:38:50.608, 35.12 W, 74, 39 %, 1597 MHz
2026/06/18 15:38:51.625, 33.40 W, 74, 37 %, 1545 MHz
2026/06/18 15:38:52.637, 31.78 W, 74, 40 %, 1507 MHz
2026/06/18 15:38:53.640, 33.85 W, 74, 38 %, 1567 MHz
2026/06/18 15:38:54.654, 33.83 W, 74, 38 %, 1567 MHz
2026/06/18 15:38:55.668, 32.64 W, 73, 36 %, 1500 MHz
2026/06/18 15:38:56.683, 23.76 W, 74, 39 %, 1500 MHz
2026/06/18 15:38:57.697, 32.89 W, 73, 39 %, 1537 MHz
2026/06/18 15:38:58.700, 33.49 W, 73, 39 %, 1537 MHz
2026/06/18 15:38:59.716, 34.06 W, 74, 40 %, 1560 MHz
2026/06/18 15:39:00.730, 34.24 W, 74, 40 %, 1560 MHz
2026/06/18 15:39:01.742, 34.86 W, 74, 38 %, 1590 MHz
2026/06/18 15:39:02.758, 34.74 W, 74, 39 %, 1590 MHz
2026/06/18 15:39:03.771, 34.87 W, 74, 39 %, 1597 MHz
2026/06/18 15:39:04.785, 35.01 W, 74, 40 %, 1582 MHz
2026/06/18 15:39:05.801, 33.32 W, 73, 37 %, 1560 MHz
2026/06/18 15:39:06.817, 33.85 W, 74, 39 %, 1537 MHz
2026/06/18 15:39:07.834, 34.16 W, 74, 39 %, 1567 MHz
2026/06/18 15:39:08.849, 34.53 W, 74, 40 %, 1582 MHz
2026/06/18 15:39:09.864, 34.58 W, 73, 40 %, 1582 MHz
2026/06/18 15:39:10.880, 35.50 W, 74, 41 %, 1627 MHz
2026/06/18 15:39:11.894, 22.72 W, 74, 41 %, 1665 MHz
2026/06/18 15:39:12.905, 38.39 W, 74, 39 %, 1672 MHz
2026/06/18 15:39:13.918, 37.56 W, 74, 38 %, 1672 MHz
2026/06/18 15:39:14.932, 37.61 W, 74, 40 %, 1680 MHz
2026/06/18 15:39:15.946, 37.90 W, 74, 39 %, 1680 MHz
2026/06/18 15:39:16.961, 39.27 W, 75, 40 %, 1710 MHz
2026/06/18 15:39:17.974, 40.40 W, 75, 41 %, 1732 MHz
2026/06/18 15:39:18.989, 41.04 W, 75, 41 %, 1762 MHz
2026/06/18 15:39:20.004, 43.00 W, 75, 40 %, 1777 MHz
2026/06/18 15:39:21.007, 43.30 W, 75, 40 %, 1770 MHz
2026/06/18 15:39:22.022, 42.51 W, 75, 40 %, 1770 MHz
2026/06/18 15:39:23.035, 42.33 W, 75, 40 %, 1747 MHz
2026/06/18 15:39:24.050, 41.48 W, 76, 39 %, 1747 MHz
2026/06/18 15:39:25.067, 41.48 W, 75, 40 %, 1747 MHz
2026/06/18 15:39:26.080, 41.10 W, 75, 39 %, 1710 MHz
2026/06/18 15:39:27.094, 38.62 W, 75, 38 %, 1695 MHz
2026/06/18 15:39:28.108, 37.72 W, 75, 38 %, 1687 MHz
2026/06/18 15:39:29.111, 42.64 W, 75, 41 %, 1755 MHz
2026/06/18 15:39:30.127, 41.41 W, 75, 39 %, 1755 MHz
2026/06/18 15:39:31.145, 40.73 W, 75, 39 %, 1710 MHz
2026/06/18 15:39:32.160, 40.20 W, 75, 38 %, 1710 MHz
2026/06/18 15:39:33.173, 44.62 W, 75, 40 %, 1807 MHz
2026/06/18 15:39:34.184, 42.02 W, 76, 39 %, 1815 MHz
2026/06/18 15:39:35.200, 44.50 W, 76, 36 %, 1815 MHz
2026/06/18 15:39:36.214, 44.12 W, 76, 37 %, 1815 MHz
2026/06/18 15:39:37.228, 43.39 W, 76, 39 %, 1807 MHz
2026/06/18 15:39:38.243, 44.47 W, 76, 40 %, 1800 MHz
2026/06/18 15:39:39.259, 47.60 W, 77, 40 %, 1845 MHz
2026/06/18 15:39:40.276, 48.32 W, 77, 41 %, 1882 MHz
2026/06/18 15:39:41.287, 50.66 W, 77, 41 %, 1912 MHz
2026/06/18 15:39:42.299, 52.06 W, 78, 39 %, 1912 MHz
2026/06/18 15:39:43.311, 52.47 W, 78, 42 %, 1912 MHz
2026/06/18 15:39:44.326, 52.83 W, 78, 42 %, 1912 MHz
2026/06/18 15:39:45.334, 46.71 W, 78, 33 %, 1897 MHz
2026/06/18 15:39:46.352, 50.42 W, 78, 36 %, 1890 MHz
2026/06/18 15:39:47.368, 49.54 W, 78, 38 %, 1890 MHz
2026/06/18 15:39:48.385, 37.57 W, 76, 38 %, 1665 MHz
2026/06/18 15:39:49.399, 46.30 W, 77, 41 %, 1882 MHz
2026/06/18 15:39:50.414, 52.26 W, 78, 39 %, 1912 MHz
2026/06/18 15:39:51.432, 51.47 W, 78, 36 %, 1912 MHz
2026/06/18 15:39:52.448, 49.87 W, 78, 36 %, 1912 MHz
2026/06/18 15:39:53.461, 53.32 W, 79, 41 %, 1912 MHz
2026/06/18 15:39:54.472, 51.76 W, 78, 40 %, 1890 MHz
2026/06/18 15:39:55.490, 51.41 W, 78, 39 %, 1897 MHz
2026/06/18 15:39:56.493, 52.50 W, 78, 37 %, 1897 MHz
2026/06/18 15:39:57.511, 47.99 W, 77, 38 %, 1815 MHz
2026/06/18 15:39:58.521, 43.31 W, 77, 38 %, 1770 MHz
2026/06/18 15:39:59.533, 41.22 W, 76, 36 %, 1732 MHz
2026/06/18 15:40:00.546, 39.56 W, 76, 40 %, 1672 MHz
2026/06/18 15:40:01.559, 38.23 W, 76, 40 %, 1650 MHz
2026/06/18 15:40:02.572, 37.85 W, 75, 40 %, 1650 MHz
2026/06/18 15:40:03.587, 37.85 W, 76, 40 %, 1642 MHz
2026/06/18 15:40:04.600, 32.55 W, 75, 40 %, 1620 MHz
2026/06/18 15:40:05.623, 37.67 W, 75, 38 %, 1657 MHz
2026/06/18 15:40:06.638, 37.24 W, 75, 40 %, 1657 MHz
2026/06/18 15:40:07.651, 36.82 W, 75, 39 %, 1657 MHz
2026/06/18 15:40:08.658, 34.01 W, 74, 36 %, 1590 MHz
2026/06/18 15:40:09.664, 35.27 W, 74, 41 %, 1620 MHz
2026/06/18 15:40:10.684, 36.24 W, 74, 39 %, 1620 MHz
2026/06/18 15:40:11.701, 36.68 W, 74, 38 %, 1642 MHz
2026/06/18 15:40:12.712, 38.76 W, 75, 40 %, 1687 MHz
2026/06/18 15:40:13.726, 40.79 W, 75, 39 %, 1755 MHz
2026/06/18 15:40:14.738, 41.64 W, 75, 39 %, 1755 MHz
2026/06/18 15:40:15.756, 39.12 W, 75, 39 %, 1687 MHz
2026/06/18 15:40:16.773, 37.71 W, 74, 38 %, 1650 MHz
2026/06/18 15:40:17.787, 34.66 W, 74, 35 %, 1650 MHz
2026/06/18 15:40:18.800, 34.17 W, 74, 35 %, 1650 MHz
2026/06/18 15:40:19.814, 34.31 W, 74, 40 %, 1552 MHz
2026/06/18 15:40:20.831, 36.10 W, 74, 41 %, 1650 MHz
2026/06/18 15:40:21.838, 38.53 W, 75, 40 %, 1680 MHz
2026/06/18 15:40:22.849, 38.32 W, 75, 40 %, 1680 MHz
2026/06/18 15:40:23.864, 38.26 W, 75, 37 %, 1680 MHz
2026/06/18 15:40:24.876, 40.41 W, 75, 39 %, 1747 MHz
2026/06/18 15:40:25.892, 41.81 W, 75, 40 %, 1755 MHz
2026/06/18 15:40:26.904, 41.69 W, 75, 39 %, 1755 MHz
2026/06/18 15:40:27.917, 41.93 W, 76, 41 %, 1807 MHz
2026/06/18 15:40:28.929, 44.42 W, 76, 39 %, 1807 MHz
2026/06/18 15:40:29.943, 43.49 W, 76, 38 %, 1747 MHz
2026/06/18 15:40:30.953, 38.90 W, 75, 39 %, 1717 MHz
2026/06/18 15:40:31.974, 38.92 W, 75, 39 %, 1680 MHz
2026/06/18 15:40:32.989, 37.82 W, 75, 39 %, 1642 MHz
2026/06/18 15:40:34.002, 36.76 W, 74, 39 %, 1620 MHz
2026/06/18 15:40:35.011, 36.53 W, 75, 40 %, 1620 MHz
2026/06/18 15:40:36.022, 37.65 W, 75, 40 %, 1680 MHz
2026/06/18 15:40:37.035, 38.81 W, 75, 40 %, 1687 MHz
2026/06/18 15:40:38.044, 40.03 W, 75, 40 %, 1747 MHz
2026/06/18 15:40:39.055, 41.00 W, 75, 36 %, 1747 MHz
2026/06/18 15:40:40.064, 37.90 W, 74, 38 %, 1665 MHz
2026/06/18 15:40:41.076, 30.85 W, 74, 27 %, 1530 MHz
