timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], clocks.current.sm [MHz]
2026/06/18 16:11:22.993, 29.75 W, 72, 34 %, 1500 MHz
2026/06/18 16:11:24.006, 30.29 W, 73, 36 %, 1500 MHz
2026/06/18 16:11:25.020, 29.58 W, 72, 35 %, 1500 MHz
2026/06/18 16:11:26.031, 30.54 W, 73, 36 %, 1500 MHz
2026/06/18 16:11:27.042, 30.02 W, 72, 30 %, 1500 MHz
2026/06/18 16:11:28.055, 29.16 W, 72, 35 %, 1500 MHz
2026/06/18 16:11:29.070, 30.06 W, 73, 35 %, 1500 MHz
2026/06/18 16:11:30.081, 29.11 W, 72, 24 %, 1500 MHz
2026/06/18 16:11:31.092, 29.23 W, 73, 35 %, 1500 MHz
2026/06/18 16:11:32.103, 29.99 W, 73, 36 %, 1500 MHz
2026/06/18 16:11:33.112, 29.23 W, 72, 25 %, 1500 MHz
2026/06/18 16:11:34.123, 30.28 W, 73, 36 %, 1500 MHz
2026/06/18 16:11:35.135, 30.29 W, 73, 35 %, 1500 MHz
2026/06/18 16:11:36.150, 28.83 W, 72, 33 %, 1500 MHz
2026/06/18 16:11:37.166, 29.94 W, 73, 34 %, 1500 MHz
2026/06/18 16:11:38.181, 29.90 W, 73, 35 %, 1500 MHz
2026/06/18 16:11:39.195, 29.10 W, 72, 35 %, 1500 MHz
2026/06/18 16:11:40.205, 29.97 W, 73, 33 %, 1500 MHz
2026/06/18 16:11:41.225, 30.15 W, 72, 36 %, 1500 MHz
2026/06/18 16:11:42.234, 29.41 W, 72, 35 %, 1500 MHz
2026/06/18 16:11:43.249, 30.21 W, 73, 35 %, 1500 MHz
2026/06/18 16:11:44.259, 30.25 W, 72, 34 %, 1500 MHz
2026/06/18 16:11:45.269, 30.91 W, 73, 37 %, 1500 MHz
2026/06/18 16:11:46.278, 29.94 W, 73, 35 %, 1500 MHz
2026/06/18 16:11:47.288, 29.21 W, 73, 35 %, 1500 MHz
2026/06/18 16:11:48.296, 30.76 W, 73, 36 %, 1500 MHz
2026/06/18 16:11:49.307, 30.75 W, 73, 36 %, 1500 MHz
2026/06/18 16:11:50.316, 31.12 W, 73, 37 %, 1500 MHz
2026/06/18 16:11:51.328, 31.16 W, 73, 38 %, 1500 MHz
2026/06/18 16:11:52.342, 30.30 W, 73, 36 %, 1500 MHz
2026/06/18 16:11:53.352, 29.65 W, 73, 32 %, 1500 MHz
2026/06/18 16:11:54.365, 29.27 W, 73, 34 %, 1500 MHz
2026/06/18 16:11:55.381, 30.15 W, 72, 37 %, 1500 MHz
2026/06/18 16:11:56.394, 29.92 W, 73, 36 %, 1500 MHz
2026/06/18 16:11:57.403, 29.78 W, 73, 35 %, 1500 MHz
2026/06/18 16:11:58.412, 30.65 W, 73, 36 %, 1500 MHz
2026/06/18 16:11:59.431, 30.59 W, 73, 36 %, 1500 MHz
2026/06/18 16:12:00.445, 29.42 W, 73, 36 %, 1500 MHz
2026/06/18 16:12:01.456, 30.48 W, 73, 36 %, 1500 MHz
2026/06/18 16:12:02.472, 30.61 W, 73, 36 %, 1500 MHz
2026/06/18 16:12:03.485, 29.47 W, 73, 36 %, 1500 MHz
2026/06/18 16:12:04.503, 30.34 W, 73, 35 %, 1500 MHz
2026/06/18 16:12:05.509, 30.49 W, 73, 36 %, 1500 MHz
2026/06/18 16:12:06.522, 29.57 W, 73, 37 %, 1500 MHz
2026/06/18 16:12:07.535, 30.40 W, 73, 36 %, 1500 MHz
2026/06/18 16:12:08.546, 30.16 W, 72, 35 %, 1500 MHz
2026/06/18 16:12:09.563, 29.22 W, 73, 35 %, 1500 MHz
2026/06/18 16:12:10.582, 30.20 W, 73, 36 %, 1500 MHz
2026/06/18 16:12:11.589, 35.74 W, 74, 15 %, 1927 MHz
2026/06/18 16:12:12.605, 40.06 W, 75, 19 %, 1927 MHz
2026/06/18 16:12:13.615, 29.52 W, 72, 22 %, 1500 MHz
2026/06/18 16:12:14.629, 25.01 W, 72, 22 %, 1500 MHz
2026/06/18 16:12:15.641, 25.50 W, 72, 22 %, 1500 MHz
2026/06/18 16:12:16.653, 32.46 W, 73, 37 %, 1500 MHz
2026/06/18 16:12:17.668, 31.11 W, 72, 36 %, 1500 MHz
2026/06/18 16:12:18.683, 30.58 W, 72, 35 %, 1500 MHz
2026/06/18 16:12:19.693, 39.32 W, 74, 15 %, 1927 MHz
2026/06/18 16:12:20.700, 39.53 W, 74, 19 %, 1927 MHz
2026/06/18 16:12:21.712, 27.49 W, 72, 22 %, 1500 MHz
2026/06/18 16:12:22.719, 25.42 W, 72, 21 %, 1500 MHz
2026/06/18 16:12:23.726, 26.59 W, 72, 23 %, 1500 MHz
2026/06/18 16:12:24.737, 25.79 W, 72, 23 %, 1500 MHz
2026/06/18 16:12:25.741, 25.85 W, 72, 23 %, 1500 MHz
2026/06/18 16:12:26.748, 25.87 W, 72, 23 %, 1500 MHz
2026/06/18 16:12:27.755, 25.81 W, 71, 23 %, 1500 MHz
2026/06/18 16:12:28.768, 24.32 W, 71, 23 %, 1500 MHz
2026/06/18 16:12:29.783, 25.75 W, 71, 23 %, 1500 MHz
2026/06/18 16:12:30.797, 26.06 W, 71, 23 %, 1500 MHz
2026/06/18 16:12:31.822, 25.90 W, 71, 23 %, 1500 MHz
2026/06/18 16:12:32.830, 25.76 W, 71, 23 %, 1500 MHz
2026/06/18 16:12:33.848, 25.44 W, 71, 22 %, 1500 MHz
2026/06/18 16:12:34.860, 25.19 W, 71, 22 %, 1500 MHz
2026/06/18 16:12:35.872, 31.10 W, 71, 30 %, 1500 MHz
2026/06/18 16:12:36.889, 30.78 W, 71, 34 %, 1500 MHz
2026/06/18 16:12:37.900, 36.52 W, 73, 14 %, 1927 MHz
2026/06/18 16:12:38.917, 39.19 W, 73, 19 %, 1927 MHz
2026/06/18 16:12:39.926, 30.46 W, 71, 22 %, 1500 MHz
2026/06/18 16:12:40.945, 25.49 W, 71, 21 %, 1500 MHz
2026/06/18 16:12:41.963, 25.13 W, 71, 21 %, 1500 MHz
2026/06/18 16:12:42.974, 25.13 W, 71, 21 %, 1500 MHz
2026/06/18 16:12:43.985, 25.68 W, 71, 23 %, 1500 MHz
2026/06/18 16:12:44.990, 25.68 W, 71, 23 %, 1500 MHz
2026/06/18 16:12:45.993, 18.28 W, 70, 3 %, 1500 MHz
2026/06/18 16:12:47.007, 17.71 W, 69, 0 %, 1500 MHz
2026/06/18 16:12:48.013, 17.96 W, 69, 0 %, 1500 MHz
2026/06/18 16:12:49.020, 17.66 W, 69, 0 %, 1500 MHz
2026/06/18 16:12:50.027, 17.59 W, 68, 1 %, 1500 MHz
